event_id,venta_id,cliente_nombre,plataforma,metodo_pago,total,riesgo_fraude,event_timestamp,batch_id
EVT-000790,V17615,Albano Raya Piña,PC,Plin,179.9,0.84,2026-05-11 23:20:09,8
EVT-000441,V18391,Danilo Pinedo Arteaga,PS5,Tarjeta Crédito,809.7,0.84,2026-05-11 23:20:15,8
EVT-000451,V44099,Paz Serna Montoya,Switch,Tarjeta Débito,599.7,0.84,2026-05-11 23:20:16,8
EVT-000901,V44359,Gregorio Álvaro Llobet,PS5,Tarjeta Débito,579.8,0.84,2026-05-11 23:20:20,8
EVT-000500,V25849,Melania Romeu Arnal,PC,Yape,129.9,0.84,2026-05-11 23:20:21,8
EVT-001002,V09207,Augusto Villalonga Merino,PS5,Tarjeta Crédito,299.9,0.84,2026-05-11 23:20:30,8
EVT-001034,V31256,Poncio Escrivá Baños,Switch,Tarjeta Crédito,599.7,0.84,2026-05-11 23:20:33,8
EVT-001113,V44508,Curro Arribas Miró,PS5,Tarjeta Débito,459.8,0.84,2026-05-11 23:20:41,8
EVT-001117,V27401,Alba Casado Luna,PS5,Tarjeta Débito,229.9,0.84,2026-05-11 23:20:42,8
EVT-001137,V19268,Vicenta Guillén,PS4,Yape,899.7,0.84,2026-05-11 23:20:44,8
EVT-001197,V32304,Ana Frutos Recio,Switch,Tarjeta Débito,499.8,0.84,2026-05-11 23:20:50,8
EVT-001215,V22090,Celestina Amor Cárdenas,Switch,Efectivo,259.9,0.84,2026-05-11 23:20:51,8
EVT-001424,V12790,Manolo Mateo Barros,PC,Efectivo,219.9,0.84,2026-05-11 23:21:13,8
EVT-001438,V43781,Hugo Chamorro-Peláez,PC,Efectivo,259.9,0.84,2026-05-11 23:21:14,8
EVT-001567,V29525,Isidoro Villalba Morera,PC,Tarjeta Débito,519.8,0.84,2026-05-11 23:21:27,8
EVT-001603,V16798,Noelia Valencia Borja,Xbox,Yape,249.9,0.84,2026-05-11 23:21:31,8
EVT-001716,V16179,Lola Torrent Pulido,Switch,Yape,249.9,0.84,2026-05-11 23:21:42,8
EVT-001738,V44929,Álvaro de Posada,PS4,Tarjeta Débito,299.9,0.84,2026-05-11 23:21:44,8
EVT-000007,V39979,Poncio Leocadio Delgado Pina,PC,Tarjeta Débito,569.7,0.84,2026-05-11 23:52:19,8
EVT-000075,V42661,Ainara de Álvaro,Switch,Tarjeta Débito,249.9,0.84,2026-05-11 23:52:26,8
EVT-000240,V20843,María Del Carmen Giménez Atienza,Xbox,Tarjeta Débito,359.8,0.84,2026-05-11 23:52:43,8
EVT-000689,V46994,Constanza Mendizábal,PS5,Tarjeta Débito,249.9,0.84,2026-05-11 23:53:28,8
EVT-000740,V37425,Begoña Barberá Sainz,PS5,Yape,299.9,0.84,2026-05-11 23:53:33,8
EVT-000750,V30164,María Manuela Cabezas Mármol,Switch,Tarjeta Débito,249.9,0.84,2026-05-11 23:53:35,8
EVT-000763,V47062,Marciano Agustín,PS5,Tarjeta Débito,299.9,0.84,2026-05-11 23:53:36,8
EVT-000768,V03390,Marcela Cervera Jimenez,Xbox,Tarjeta Débito,479.8,0.84,2026-05-11 23:53:36,8
EVT-000781,V28755,Alejo Menendez Quirós,PS4,Tarjeta Crédito,599.8,0.84,2026-05-11 23:53:38,8
EVT-000849,V47493,Rogelio Ayala-Crespo,PC,Tarjeta Crédito,219.9,0.84,2026-05-11 23:53:46,8
EVT-000953,V09763,Ruy Tovar Tapia,PS5,Yape,599.8,0.84,2026-05-11 23:53:56,8
EVT-001149,V18614,Alejandro Marqués Vizcaíno,PS5,Efectivo,299.9,0.84,2026-05-11 23:54:18,8
EVT-001190,V05538,Bernardita Marquez-Sureda,Switch,Plin,779.7,0.84,2026-05-11 23:54:22,8
EVT-001215,V48568,Albano Tomás Aragonés,Switch,Plin,689.7,0.84,2026-05-11 23:54:25,8
EVT-001227,V01259,Emperatriz Larrañaga-Vélez,PS5,Plin,289.9,0.84,2026-05-11 23:54:26,8
EVT-001422,V48613,Constanza Mendizábal,PC,Tarjeta Crédito,499.8,0.84,2026-05-11 23:54:46,8
EVT-001454,V40898,Omar Castellanos Goñi,Switch,Yape,559.8,0.84,2026-05-11 23:54:49,8
EVT-000162,V37211,Edelmiro Borja Miranda,PS5,Yape,299.9,0.84,2026-05-11 23:55:18,8
EVT-000054,V26518,Fulgencio Páez Vélez,PS5,Tarjeta Débito,479.8,0.84,2026-05-11 23:55:20,8
EVT-000066,V12116,Guiomar Campillo Reig,Xbox,Plin,379.8,0.84,2026-05-11 23:55:21,8
EVT-000072,V12140,Pancho Bonilla Calderon,PS5,Tarjeta Débito,539.7,0.84,2026-05-11 23:55:22,8
EVT-000084,V12815,Miguel Ángel Rincón Lastra,Switch,Plin,279.9,0.84,2026-05-11 23:55:23,8
EVT-000150,V38406,Tania Amaya,PS5,Tarjeta Crédito,179.9,0.84,2026-05-11 23:55:30,8
EVT-000299,V01192,Pepito Arana Torrent,PS5,Efectivo,219.9,0.84,2026-05-11 23:55:45,8
EVT-000353,V30245,Jose Carlos Barrios-Tovar,PC,Tarjeta Débito,239.9,0.84,2026-05-11 23:55:50,8
EVT-000485,V23386,Raúl Isern-Manrique,Switch,Efectivo,279.9,0.84,2026-05-11 23:55:53,8
EVT-000383,V14279,Ainara de Álvaro,Switch,Tarjeta Crédito,379.8,0.84,2026-05-11 23:55:53,8
EVT-000430,V39547,Maximiliano Jara Rius,PC,Tarjeta Crédito,229.9,0.84,2026-05-11 23:55:58,8
EVT-000514,V24241,Poncio Leocadio Delgado Pina,PS5,Tarjeta Crédito,499.8,0.84,2026-05-11 23:56:07,8
EVT-000523,V49743,Esperanza Vazquez Bas,Switch,Plin,199.9,0.84,2026-05-11 23:56:08,8
EVT-000582,V26046,Paloma Jara,PS5,Tarjeta Débito,219.9,0.84,2026-05-11 23:56:14,8
EVT-000761,V27321,Silvio Rosales Marcos,Switch,Efectivo,279.9,0.84,2026-05-11 23:56:32,8
EVT-000838,V03187,María Belén Montoya,PS5,Efectivo,299.9,0.84,2026-05-11 23:56:40,8
EVT-000962,V06699,Adela Lucas Recio,PS5,Yape,539.7,0.84,2026-05-11 23:56:53,8
EVT-001026,V04954,Dionisio Aguado Zaragoza,Xbox,Efectivo,439.8,0.84,2026-05-11 23:56:59,8
EVT-001045,V46390,Teo Marqués Sales,PS5,Plin,499.8,0.84,2026-05-11 23:57:01,8
EVT-001076,V30261,Fortunata Pazos-Salas,Switch,Efectivo,279.9,0.84,2026-05-11 23:57:04,8
EVT-001093,V40649,Nidia Yáñez Arregui,PS5,Yape,439.8,0.84,2026-05-11 23:57:06,8
EVT-001188,V31892,Camilo Báez,Switch,Efectivo,259.9,0.84,2026-05-11 23:57:16,8
EVT-001344,V34938,Encarnación Bibiana Diez Infante,PS5,Tarjeta Crédito,359.8,0.84,2026-05-11 23:57:32,8
EVT-001374,V05323,Galo Riquelme Canals,PS5,Plin,659.7,0.84,2026-05-11 23:57:35,8
EVT-001399,V06889,Timoteo Cazorla Palomino,PS5,Tarjeta Crédito,659.7,0.84,2026-05-11 23:57:37,8
EVT-001416,V03484,Demetrio Borja Salinas,Xbox,Tarjeta Débito,219.9,0.84,2026-05-11 23:57:39,8
EVT-000126,V23449,Calixto Torrent,PS5,Tarjeta Crédito,439.8,0.84,2026-05-12 00:03:20,8
EVT-000045,V37714,Luz de Plaza,PS5,Tarjeta Débito,479.8,0.83,2026-05-11 23:18:51,8
EVT-000154,V11726,Jesús Sebastián Palacios,PS5,Tarjeta Débito,249.9,0.83,2026-05-11 23:19:04,8
EVT-000251,V25803,Bernardita Marquez-Sureda,PS5,Efectivo,249.9,0.83,2026-05-11 23:19:14,8
EVT-000287,V47941,Adelaida Ugarte,Switch,Tarjeta Débito,199.9,0.83,2026-05-11 23:19:18,8
EVT-000395,V43225,Pepe del Tapia,Xbox,Yape,219.9,0.83,2026-05-11 23:19:29,8
EVT-000018,V01435,Florencio Manuel Porta,Switch,Tarjeta Débito,259.8,0.83,2026-05-11 23:19:33,8
EVT-000045,V34463,Bernardo Tejero Garzón,PC,Tarjeta Débito,219.9,0.83,2026-05-11 23:19:35,8
EVT-000064,V41677,Juan Carlos Casemiro Vara Alberdi,Switch,Yape,249.9,0.83,2026-05-11 23:19:37,8
EVT-000491,V35795,Florinda Pascual,PC,Yape,689.7,0.83,2026-05-11 23:19:38,8
EVT-000528,V00539,Javiera Fuentes Vall,PS5,Tarjeta Débito,219.9,0.83,2026-05-11 23:19:42,8
EVT-000211,V37700,María Dolores Diez Gálvez,PS5,Plin,229.9,0.83,2026-05-11 23:19:52,8
EVT-000677,V41151,Begoña Barberá Sainz,Xbox,Tarjeta Crédito,439.8,0.83,2026-05-11 23:19:57,8
EVT-000440,V48022,Melania Romeu Arnal,PS5,Tarjeta Crédito,219.9,0.83,2026-05-11 23:20:15,8
EVT-000485,V34618,Esperanza Vazquez Bas,PC,Efectivo,229.9,0.83,2026-05-11 23:20:20,8
EVT-000912,V12348,Nazaret Casanovas Fortuny,Xbox,Tarjeta Crédito,239.9,0.83,2026-05-11 23:20:21,8
EVT-001423,V24375,Alfonso Cabello-Olivares,Switch,Yape,219.9,0.83,2026-05-11 23:21:12,8
EVT-001490,V15606,Moreno Rodriguez Ferrer,PS5,Tarjeta Crédito,579.8,0.83,2026-05-11 23:21:19,8
EVT-001579,V20717,Héctor Correa Varela,PS5,Tarjeta Crédito,289.9,0.83,2026-05-11 23:21:28,8
EVT-001762,V15364,Luz Ríos,PS4,Tarjeta Crédito,379.8,0.83,2026-05-11 23:21:47,8
EVT-000287,V29600,Blas Sancho Gonzalo,Switch,Efectivo,239.9,0.83,2026-05-11 23:52:48,8
EVT-000400,V44453,África Artigas Huerta,PS5,Plin,899.7,0.83,2026-05-11 23:52:59,8
EVT-000483,V11821,Pío Goñi Morante,PS5,Tarjeta Crédito,379.8,0.83,2026-05-11 23:53:08,8
EVT-000492,V17380,Lisandro Moisés Ramis Barba,PS5,Tarjeta Débito,219.9,0.83,2026-05-11 23:53:08,8
EVT-000499,V01143,Abraham del Hidalgo,Switch,Tarjeta Débito,389.7,0.83,2026-05-11 23:53:09,8
EVT-000531,V40825,Verónica Atienza Barrena,Switch,Plin,239.9,0.83,2026-05-11 23:53:12,8
EVT-000548,V42161,Dionisio Aguado Zaragoza,Switch,Plin,199.9,0.83,2026-05-11 23:53:14,8
EVT-000664,V29240,Zacarías Lluch Leon,PS5,Tarjeta Débito,219.9,0.83,2026-05-11 23:53:26,8
EVT-000783,V21623,Eugenio Gimenez Bolaños,PS5,Efectivo,219.9,0.83,2026-05-11 23:53:38,8
EVT-000903,V05153,Aurora Quintanilla Pou,PS5,Plin,599.8,0.83,2026-05-11 23:53:51,8
EVT-001029,V41543,María Dolores Diez Gálvez,PS5,Plin,499.8,0.83,2026-05-11 23:54:06,8
EVT-001229,V25408,Marcos Manrique Badía,Xbox,Yape,249.9,0.83,2026-05-11 23:54:26,8
EVT-001237,V10181,Sol Llano Tejada,PS5,Tarjeta Crédito,219.9,0.83,2026-05-11 23:54:27,8
EVT-001272,V12243,Blanca Prats Batlle,PS5,Tarjeta Débito,439.8,0.83,2026-05-11 23:54:30,8
EVT-001310,V15674,Carina Aliaga Folch,Switch,Tarjeta Débito,229.9,0.83,2026-05-11 23:54:35,8
EVT-001372,V21736,Tristán Jurado-Querol,Switch,Plin,129.9,0.83,2026-05-11 23:54:41,8
EVT-001375,V07459,Amado Mateos Clavero,PC,Tarjeta Débito,229.9,0.83,2026-05-11 23:54:41,8
EVT-001388,V45093,León Sans Oller,PC,Efectivo,499.8,0.83,2026-05-11 23:54:43,8
EVT-001426,V33580,León de Tamarit,Switch,Yape,569.7,0.83,2026-05-11 23:54:46,8
EVT-000031,V14119,Cayetana Piña,Switch,Efectivo,559.8,0.83,2026-05-11 23:55:04,8
EVT-000083,V14762,Mario de Sancho,PC,Efectivo,379.8,0.83,2026-05-11 23:55:09,8
EVT-000153,V23905,Marcela de Rozas,PS5,Yape,299.9,0.83,2026-05-11 23:55:17,8
EVT-000040,V40841,Rocío Ramos Mínguez,Switch,Efectivo,189.9,0.83,2026-05-11 23:55:18,8
EVT-000069,V29512,Florinda Pascual,PS4,Tarjeta Débito,379.8,0.83,2026-05-11 23:55:21,8
EVT-000242,V26084,Amanda de Valencia,Switch,Efectivo,199.9,0.83,2026-05-11 23:55:27,8
EVT-000133,V32946,Luis Ángel de Giralt,PS5,Plin,219.9,0.83,2026-05-11 23:55:28,8
EVT-000199,V43221,Nacho Bravo Herrero,PS5,Efectivo,299.9,0.83,2026-05-11 23:55:35,8
EVT-000352,V17583,Heraclio Álvaro Domingo,PS4,Plin,539.8,0.83,2026-05-11 23:55:50,8
EVT-000475,V46434,Edgardo Esteban Tejero,PC,Yape,459.8,0.83,2026-05-11 23:55:52,8
EVT-000491,V20149,Mar Barón Fonseca,PS5,Tarjeta Débito,299.9,0.83,2026-05-11 23:56:04,8
EVT-000534,V43869,Agapito Carnero Saldaña,PS5,Plin,239.9,0.83,2026-05-11 23:56:09,8
EVT-000543,V38241,Nazaret Escalona Galán,Xbox,Efectivo,519.8,0.83,2026-05-11 23:56:10,8
EVT-000608,V35444,Adelaida Luz Checa Roca,Switch,Tarjeta Débito,499.8,0.83,2026-05-11 23:56:17,8
EVT-000613,V15826,Isabel Amorós-Llorens,PS5,Tarjeta Débito,229.9,0.83,2026-05-11 23:56:17,8
EVT-000691,V29340,Zoraida del Manuel,PC,Efectivo,719.7,0.83,2026-05-11 23:56:25,8
EVT-000737,V31943,Moreno Plaza Cabo,PC,Tarjeta Crédito,219.9,0.83,2026-05-11 23:56:30,8
EVT-000802,V36708,Clotilde Vidal Coronado,Switch,Yape,499.8,0.83,2026-05-11 23:56:36,8
EVT-000819,V36396,Reyna Carrasco,PS4,Yape,269.9,0.83,2026-05-11 23:56:38,8
EVT-000842,V25386,Obdulia Delfina Viñas Múgica,Switch,Yape,389.7,0.83,2026-05-11 23:56:40,8
EVT-000910,V17027,Araceli Giralt Tejero,Switch,Tarjeta Crédito,239.9,0.83,2026-05-11 23:56:47,8
EVT-000974,V31254,Zaida Godoy Rojas,PS5,Efectivo,599.8,0.83,2026-05-11 23:56:54,8
EVT-001131,V36046,Fulgencio Aristides Sacristán Estevez,PS5,Tarjeta Débito,249.9,0.83,2026-05-11 23:57:10,8
EVT-001210,V45587,Alejo Menendez Quirós,PC,Tarjeta Crédito,249.9,0.83,2026-05-11 23:57:18,8
EVT-001328,V16097,Manolo Diaz,Switch,Efectivo,279.9,0.83,2026-05-11 23:57:30,8
EVT-000047,V17006,Rita Nicolau Castro,PS5,Tarjeta Débito,809.7,0.83,2026-05-12 00:03:01,8
EVT-000055,V27265,Eva María Cases Vaquero,PS5,Yape,289.9,0.83,2026-05-12 00:03:02,8
EVT-000094,V25943,María Manuela Cabezas Mármol,PS5,Efectivo,219.9,0.83,2026-05-12 00:03:11,8
EVT-000252,V42950,Leoncio Dalmau,Switch,Efectivo,279.9,0.83,2026-05-12 00:03:39,8
EVT-000324,V09656,Humberto Gordillo-Poza,Switch,Tarjeta Débito,599.7,0.83,2026-05-12 00:03:48,8
EVT-000346,V14773,Amador Bautista Gómez,PC,Tarjeta Crédito,459.8,0.83,2026-05-12 00:03:51,8
EVT-000358,V01728,Lucio Bárcena Vilalta,PS5,Tarjeta Débito,299.9,0.83,2026-05-12 00:03:54,8
EVT-000376,V10734,Ildefonso del Azcona,Xbox,Yape,189.9,0.83,2026-05-12 00:03:56,8
EVT-000404,V36323,Artemio Narváez Morell,PS5,Efectivo,689.7,0.82,2026-05-11 23:19:30,8
EVT-000016,V21396,Lola Torrent Pulido,PS5,Efectivo,299.9,0.82,2026-05-11 23:19:33,8
EVT-000443,V02807,Albina Lorenzo,Switch,Plin,659.7,0.82,2026-05-11 23:19:34,8
EVT-000445,V03752,Eloísa Castell,PS5,Tarjeta Crédito,219.9,0.82,2026-05-11 23:19:34,8
EVT-000488,V44811,Vasco Baquero Rocha,PS5,Yape,299.9,0.82,2026-05-11 23:19:38,8
EVT-000559,V11560,Ceferino Osorio Lorenzo,Switch,Tarjeta Débito,259.8,0.82,2026-05-11 23:19:45,8
EVT-000561,V47992,Jose Angel Bonilla Ruano,PS5,Tarjeta Crédito,519.8,0.82,2026-05-11 23:19:45,8
EVT-000161,V03001,Zaida Godoy Rojas,Switch,Plin,779.7,0.82,2026-05-11 23:19:47,8
EVT-000612,V36001,Leoncio Dalmau,PC,Yape,229.9,0.82,2026-05-11 23:19:51,8
EVT-000628,V40782,Florina de Rico,PC,Plin,219.9,0.82,2026-05-11 23:19:52,8
EVT-000217,V19255,Diana Lluch-Casado,PS4,Plin,899.7,0.82,2026-05-11 23:19:53,8
EVT-000236,V34867,Danilo Pinedo Arteaga,PS5,Yape,289.9,0.82,2026-05-11 23:19:55,8
EVT-000674,V25166,Raúl Bernardo Carrasco Lucena,PS5,Efectivo,499.8,0.82,2026-05-11 23:19:57,8
EVT-000719,V33898,Isidoro Ribas Lobo,Switch,Efectivo,259.8,0.82,2026-05-11 23:20:01,8
EVT-000721,V37480,Albano Raya Piña,PS5,Plin,249.9,0.82,2026-05-11 23:20:02,8
EVT-000823,V07972,Eva Salas Andres,PS5,Tarjeta Débito,249.9,0.82,2026-05-11 23:20:12,8
EVT-001013,V14229,Itziar Arranz Muñoz,Switch,Tarjeta Débito,229.9,0.82,2026-05-11 23:20:31,8
EVT-001015,V47288,Esteban del Colomer,PC,Tarjeta Débito,249.9,0.82,2026-05-11 23:20:31,8
EVT-001058,V25803,Bernardita Marquez-Sureda,PS5,Efectivo,249.9,0.82,2026-05-11 23:20:36,8
EVT-001384,V43450,Beatriz del Castelló,PS5,Plin,809.7,0.82,2026-05-11 23:21:09,8
EVT-001429,V15576,Asunción Bolaños Ramos,PC,Tarjeta Débito,249.9,0.82,2026-05-11 23:21:13,8
EVT-001520,V12156,Albano Tomás Aragonés,Xbox,Plin,499.8,0.82,2026-05-11 23:21:22,8
EVT-001686,V21203,Alex Rius Bastida,Switch,Tarjeta Crédito,249.9,0.82,2026-05-11 23:21:39,8
EVT-001726,V42385,Heliodoro Nazaret Bayo Fernández,PS5,Efectivo,749.7,0.82,2026-05-11 23:21:43,8
EVT-000005,V48588,Eusebio Bruno Cortina Seguí,PS5,Tarjeta Crédito,229.9,0.82,2026-05-11 23:52:19,8
EVT-000098,V38399,Luciano Toledo Valverde,PS5,Tarjeta Débito,229.9,0.82,2026-05-11 23:52:28,8
EVT-000220,V25077,Germán del Simó,PC,Yape,479.8,0.82,2026-05-11 23:52:41,8
EVT-000227,V37349,Nico Ibán Morata Abascal,PS5,Tarjeta Débito,229.9,0.82,2026-05-11 23:52:42,8
EVT-000270,V35340,Fulgencio Páez Vélez,PS4,Plin,899.7,0.82,2026-05-11 23:52:46,8
EVT-000397,V11545,Isabel Rivero,Switch,Tarjeta Crédito,129.9,0.82,2026-05-11 23:52:59,8
EVT-000509,V43307,José Mari Caparrós-Tena,PS5,Yape,599.8,0.82,2026-05-11 23:53:10,8
EVT-000633,V25815,Tatiana Serra Carretero,PS5,Plin,439.8,0.82,2026-05-11 23:53:23,8
EVT-000757,V30581,Moreno Rodriguez Ferrer,Switch,Plin,839.7,0.82,2026-05-11 23:53:35,8
EVT-000762,V14982,Ariel Ribera-Castell,PS5,Yape,299.9,0.82,2026-05-11 23:53:36,8
EVT-000793,V25307,Jimena Pol Estevez,PS5,Tarjeta Débito,289.9,0.82,2026-05-11 23:53:39,8
EVT-000803,V07976,Esteban Corbacho,PS5,Efectivo,219.9,0.82,2026-05-11 23:53:41,8
EVT-000835,V49547,Lourdes Seco Benavente,Switch,Efectivo,479.8,0.82,2026-05-11 23:53:44,8
EVT-000929,V14005,Fortunata Pazos-Salas,PS5,Plin,499.8,0.82,2026-05-11 23:53:54,8
EVT-001395,V45811,Eloísa Castell,Xbox,Tarjeta Débito,249.9,0.82,2026-05-11 23:54:43,8
EVT-001420,V47652,Isidoro Noriega,PS5,Tarjeta Débito,219.9,0.82,2026-05-11 23:54:46,8
EVT-000037,V31944,Ema Neira,PS5,Yape,499.8,0.82,2026-05-11 23:55:05,8
EVT-000214,V34163,Vidal Luque Salmerón,PS5,Efectivo,869.7,0.82,2026-05-11 23:55:23,8
EVT-000155,V07295,María Del Carmen Giménez Atienza,PS5,Tarjeta Débito,289.9,0.82,2026-05-11 23:55:30,8
EVT-000169,V38567,Ariel Vidal,PS5,Efectivo,299.9,0.82,2026-05-11 23:55:32,8
EVT-000209,V35334,Florentina Nevado-Ayllón,Switch,Tarjeta Crédito,279.9,0.82,2026-05-11 23:55:36,8
EVT-000210,V36098,Zoraida del Manuel,Switch,Yape,389.7,0.82,2026-05-11 23:55:36,8
EVT-000519,V09422,Diego Iniesta Lara,Xbox,Efectivo,519.8,0.82,2026-05-11 23:56:07,8
EVT-000763,V02258,Dani del Balaguer,PS5,Plin,579.8,0.82,2026-05-11 23:56:32,8
EVT-000774,V48289,Margarita Vicente-Daza,Switch,Tarjeta Crédito,129.9,0.82,2026-05-11 23:56:34,8
EVT-000890,V21258,Almudena Saldaña Feliu,Switch,Efectivo,189.9,0.82,2026-05-11 23:56:45,8
EVT-000985,V47415,Bernardo Tejero Garzón,Switch,Efectivo,749.7,0.82,2026-05-11 23:56:55,8
EVT-001073,V34491,Graciano Maxi Valverde Marin,PS4,Tarjeta Débito,269.9,0.82,2026-05-11 23:57:04,8
EVT-001100,V09900,Octavia Rosales-Borrego,PC,Plin,239.9,0.82,2026-05-11 23:57:07,8
EVT-001169,V21019,Virgilio Fabio Hervás Ribes,PS5,Plin,299.9,0.82,2026-05-11 23:57:14,8
EVT-001172,V16035,Fermín Barceló Campos,PS5,Tarjeta Crédito,749.7,0.82,2026-05-11 23:57:14,8
EVT-001194,V33629,Maximino Isern,PS5,Efectivo,179.9,0.82,2026-05-11 23:57:16,8
EVT-001198,V34682,Isaac Marquez,PS5,Tarjeta Débito,289.9,0.82,2026-05-11 23:57:17,8
EVT-001250,V49284,Patricia Alcaraz,PS4,Tarjeta Crédito,299.9,0.82,2026-05-11 23:57:22,8
EVT-001293,V48306,Azeneth Susana Rozas Frías,PS5,Tarjeta Débito,229.9,0.82,2026-05-11 23:57:26,8
EVT-001412,V32311,Francisca Valcárcel,PS5,Yape,869.7,0.82,2026-05-11 23:57:38,8
EVT-000099,V41973,Jennifer Piquer-Mora,PC,Plin,189.9,0.82,2026-05-12 00:03:13,8
EVT-000120,V19314,Maximino Salas,Switch,Efectivo,239.9,0.82,2026-05-12 00:03:19,8
EVT-000182,V07963,Marcelino Roda Vilalta,PS5,Tarjeta Débito,499.8,0.82,2026-05-12 00:03:29,8
EVT-000334,V46004,Haroldo Casas Rocamora,Xbox,Yape,379.8,0.82,2026-05-12 00:03:50,8
EVT-000080,V30153,Isidoro Villalba Morera,Switch,Plin,199.9,0.81,2026-05-11 23:18:55,8
EVT-000081,V04577,Olivia Domínguez Sebastián,PS5,Efectivo,749.7,0.81,2026-05-11 23:18:55,8
EVT-000033,V23400,Jacinta Itziar Bellido Gimenez,Xbox,Plin,239.9,0.81,2026-05-11 23:19:34,8
EVT-000136,V14321,Georgina Moraleda-Coloma,PS4,Efectivo,269.9,0.81,2026-05-11 23:19:44,8
EVT-000597,V37367,Eufemia Abril Canals,Switch,Tarjeta Débito,749.7,0.81,2026-05-11 23:19:49,8
EVT-000672,V23369,Aurora Quintanilla Pou,PC,Plin,479.8,0.81,2026-05-11 23:19:57,8
EVT-000685,V25145,Isidoro Noriega,Switch,Tarjeta Crédito,749.7,0.81,2026-05-11 23:19:58,8
EVT-000285,V13833,Buenaventura Bustamante Crespo,PS5,Yape,219.9,0.81,2026-05-11 23:20:00,8
EVT-000380,V45164,Olivia Domínguez Sebastián,PS5,Tarjeta Débito,299.9,0.81,2026-05-11 23:20:09,8
EVT-000815,V02243,Tania Amaya,Xbox,Tarjeta Débito,779.7,0.81,2026-05-11 23:20:11,8
EVT-000853,V15470,Ligia del Pont,PS5,Tarjeta Débito,539.8,0.81,2026-05-11 23:20:15,8
EVT-001123,V30663,Toni Carbonell Sancho,PC,Tarjeta Débito,519.8,0.81,2026-05-11 23:20:42,8
EVT-001174,V10545,Manola Cortina Castilla,PC,Efectivo,179.9,0.81,2026-05-11 23:20:47,8
EVT-001274,V12553,Chucho Muro Pedrosa,PC,Yape,219.9,0.81,2026-05-11 23:20:57,8
EVT-001281,V24342,Gracia de Parejo,PS5,Tarjeta Crédito,439.8,0.81,2026-05-11 23:20:58,8
EVT-001382,V23900,Geraldo Gomez,Switch,Yape,129.9,0.81,2026-05-11 23:21:08,8
EVT-001541,V49792,Adela Castillo,PC,Efectivo,439.8,0.81,2026-05-11 23:21:24,8
EVT-001681,V05968,Lupe Escolano Saavedra,PS5,Efectivo,179.9,0.81,2026-05-11 23:21:39,8
EVT-001797,V00776,Dulce Palomo Bolaños,Switch,Tarjeta Débito,199.9,0.81,2026-05-11 23:21:50,8
EVT-000002,V21287,Leonor Alvarado Seco,Xbox,Plin,229.9,0.81,2026-05-11 23:52:19,8
EVT-000059,V09626,Marcelino Roda Vilalta,PS5,Plin,249.9,0.81,2026-05-11 23:52:25,8
EVT-000392,V10130,Ariel Vidal,PS5,Yape,239.9,0.81,2026-05-11 23:52:58,8
EVT-000436,V18621,Evita Verdejo,PS5,Plin,689.7,0.81,2026-05-11 23:53:03,8
EVT-000520,V14226,Dani del Balaguer,PS5,Plin,219.9,0.81,2026-05-11 23:53:11,8
EVT-000782,V27916,Javi Tormo Tur,PS5,Tarjeta Crédito,659.7,0.81,2026-05-11 23:53:38,8
EVT-000885,V13001,Isabel Falcón Godoy,PS4,Tarjeta Crédito,899.7,0.81,2026-05-11 23:53:49,8
EVT-000960,V29354,Moreno Plaza Cabo,PS5,Plin,289.9,0.81,2026-05-11 23:53:57,8
EVT-000969,V06658,Celestina Amor Cárdenas,PS5,Yape,269.9,0.81,2026-05-11 23:53:58,8
EVT-001038,V36519,Maricela Díaz-Aroca,PS5,Efectivo,189.9,0.81,2026-05-11 23:54:07,8
EVT-001196,V40708,Bernardo Tejero Garzón,Switch,Plin,199.9,0.81,2026-05-11 23:54:23,8
EVT-001234,V00165,Nicanor Rueda Olivé,PS5,Tarjeta Crédito,579.8,0.81,2026-05-11 23:54:27,8
EVT-001413,V41855,Victorino Mena Burgos,PS5,Yape,249.9,0.81,2026-05-11 23:54:45,8
EVT-001431,V44083,Bernardita Marquez-Sureda,PC,Plin,189.9,0.81,2026-05-11 23:54:47,8
EVT-001462,V27229,Asunción Catalán Sedano,PS5,Tarjeta Débito,299.9,0.81,2026-05-11 23:54:50,8
EVT-000032,V46314,Sol Pozo Company,PS5,Plin,579.8,0.81,2026-05-11 23:55:04,8
EVT-000111,V23581,Gabino Soler Mármol,Switch,Plin,279.9,0.81,2026-05-11 23:55:12,8
EVT-000138,V19070,Felipa Vicens,PS5,Efectivo,219.9,0.81,2026-05-11 23:55:15,8
EVT-000068,V28311,Antonia Coloma Peral,PS5,Yape,219.9,0.81,2026-05-11 23:55:21,8
EVT-000255,V28738,Amado Mateos Clavero,PS5,Tarjeta Débito,689.7,0.81,2026-05-11 23:55:28,8
EVT-000322,V38489,Imelda Portillo-Gual,PS5,Efectivo,239.9,0.81,2026-05-11 23:55:35,8
EVT-000339,V37810,Tomasa Tomé Arco,PS4,Yape,569.7,0.81,2026-05-11 23:55:49,8
EVT-000498,V32287,Octavia Rosales-Borrego,PS5,Plin,299.9,0.81,2026-05-11 23:55:55,8
EVT-000540,V24245,Bienvenida Ribes Casado,PS5,Efectivo,599.8,0.81,2026-05-11 23:56:10,8
EVT-000660,V37558,Leticia Tapia Mir,PS5,Tarjeta Débito,749.7,0.81,2026-05-11 23:56:22,8
